"dceGroup","dceType","dceID","SurveyDateTime","StreamName","SiteName","dceName","SiteDescription","WettedWidth","SiteLength","BSCoordinateSource","BSLatitudeDD","BSLongitudeDD","BSPositionAccuracy","Datum","GRTSSiteID","GRTSLatitudeDD","GRTSLongitudeDD","Notes","PTAGISrkmCode","SubBasin","TSCoordinateSource","TSLatitudeDD","TSLongitudeDD","TSPositionAccuracy","Watershed","ProgramID","ProtocolName","ProjectName","SampledStatus","Gradient","WidthCategory","CreatedBy","CreatedDate","LastUpdatedBy","LastUpdatedDate","recordID_fldLog","dateTrans","dceID_cdb","ProgramName","DesignName","dataLoggerID","LoggerAppVersion","importDate","importSrc","importRecID","trans_SupDB","TimeZone","Crew","Equipment","rowID","Season","EndDateTime","SurveyDirection","VisitNumber","WaterTemperatureBegin","WaterTemperatureEnd","TotalFishCount","ReleaseDateTime","ReleaseTemperature","ReleaseSiteName","SurveyTiming","OriginalFile","dceNameARS","TSWettedWidth","BSWettedWidth","AvgWettedWidth","dataSet","GPSLogInterval","RiverLocationDS","RiverLocationUS","SurveyType","TrapLocation","DSReleaseLongitude","DSReleaseLatitude","DSPositionAccuracy","USReleaseLongitude","USReleaseLatitude","QA_Feb1016_RelationToFldLog_LF","QA_Feb1016_FldLog_LF_DceID"
,"Rotary Screw Trap",4662,"2019-06-12 06:13:55","Lemhi River","LLRTP","LLRTP-20190612-0613",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-06-12 06:13:55","BARKER J","2019-06-12 06:13:55",353,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",353,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-163-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4663,"2019-06-13 05:19:39","Lemhi River","LLRTP","LLRTP-20190613-0519",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-06-13 05:19:39","BARKER J","2019-06-13 05:19:39",354,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",354,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-164-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4664,"2019-06-14 05:25:21","Lemhi River","LLRTP","LLRTP-20190614-0525",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-06-14 05:25:21","BARKER J","2019-06-14 05:25:21",355,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",355,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-165-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4665,"2019-06-15 05:38:02","Lemhi River","LLRTP","LLRTP-20190615-0538",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-06-15 05:38:02","BARKER J","2019-06-15 05:38:02",356,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",356,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-166-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4666,"2019-06-16 05:25:05","Lemhi River","LLRTP","LLRTP-20190616-0525",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-06-16 05:25:05","BARKER J","2019-06-16 05:25:05",357,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",357,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-167-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4667,"2019-06-17 05:36:37","Lemhi River","LLRTP","LLRTP-20190617-0536",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-06-17 05:36:37","BARKER J","2019-06-17 05:36:37",358,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",358,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-168-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4668,"2019-06-18 05:40:50","Lemhi River","LLRTP","LLRTP-20190618-0540",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-06-18 05:40:50","BARKER J","2019-06-18 05:40:50",359,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",359,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-169-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4669,"2019-06-19 05:14:50","Lemhi River","LLRTP","LLRTP-20190619-0514",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-06-19 05:14:50","BARKER J","2019-06-19 05:14:50",360,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",360,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-170-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4670,"2019-06-20 05:23:06","Lemhi River","LLRTP","LLRTP-20190620-0523",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"EARL T","2019-06-20 05:23:06","EARL T","2019-06-20 05:23:06",361,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",361,"2020-11-24 14:28:10","Pacific Standard Time","EARL T","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-171-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4671,"2019-06-21 06:28:29","Lemhi River","LLRTP","LLRTP-20190621-0628",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"EARL T","2019-06-21 06:28:29","EARL T","2019-06-21 06:28:29",362,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",362,"2020-11-24 14:28:10","Pacific Standard Time","EARL T","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-172-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4672,"2019-06-22 05:28:18","Lemhi River","LLRTP","LLRTP-20190622-0528",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"HALL M","2019-06-22 05:28:18","HALL M","2019-06-22 05:28:18",363,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",363,"2020-11-24 14:28:10","Pacific Standard Time","HALL M","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-173-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4673,"2019-06-23 04:46:17","Lemhi River","LLRTP","LLRTP-20190623-0446",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"EARL T","2019-06-23 04:46:17","EARL T","2019-06-23 04:46:17",364,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",364,"2020-11-24 14:28:10","Pacific Standard Time","EARL T","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-174-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4674,"2019-06-24 04:56:22","Lemhi River","LLRTP","LLRTP-20190624-0456",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"EARL T","2019-06-24 04:56:22","EARL T","2019-06-24 04:56:22",365,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",365,"2020-11-24 14:28:10","Pacific Standard Time","EARL T","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-175-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4675,"2019-06-25 04:33:51","Lemhi River","LLRTP","LLRTP-20190625-0433",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"EARL T","2019-06-25 04:33:51","EARL T","2019-06-25 04:33:51",366,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",366,"2020-11-24 14:28:10","Pacific Standard Time","EARL T","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-176-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4676,"2019-06-26 04:55:18","Lemhi River","LLRTP","LLRTP-20190626-0455",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-06-26 04:55:18","BARKER J","2019-06-26 04:55:18",367,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",367,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-177-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4677,"2019-06-27 04:20:24","Lemhi River","LLRTP","LLRTP-20190627-0420",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-06-27 04:20:24","BARKER J","2019-06-27 04:20:24",368,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",368,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-178-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4678,"2019-06-28 05:42:37","Lemhi River","LLRTP","LLRTP-20190628-0542",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-06-28 05:42:37","BARKER J","2019-06-28 05:42:37",369,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",369,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-179-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4679,"2019-06-29 06:29:54","Lemhi River","LLRTP","LLRTP-20190629-0629",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-06-29 06:29:54","BARKER J","2019-06-29 06:29:54",370,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",370,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-180-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4680,"2019-06-30 06:26:24","Lemhi River","LLRTP","LLRTP-20190630-0626",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-06-30 06:26:24","BARKER J","2019-06-30 06:26:24",371,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",371,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-181-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4681,"2019-07-01 06:44:52","Lemhi River","LLRTP","LLRTP-20190701-0644",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-07-01 06:44:52","BARKER J","2019-07-01 06:44:52",372,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",372,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-182-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4682,"2019-07-02 06:01:07","Lemhi River","LLRTP","LLRTP-20190702-0601",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-07-02 06:01:07","BARKER J","2019-07-02 06:01:07",373,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",373,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-183-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4683,"2019-07-03 06:46:22","Lemhi River","LLRTP","LLRTP-20190703-0646",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-07-03 06:46:22","BARKER J","2019-07-03 06:46:22",374,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",374,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-184-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4684,"2019-07-04 04:23:44","Lemhi River","LLRTP","LLRTP-20190704-0423",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"EARL T","2019-07-04 04:23:44","EARL T","2019-07-04 04:23:44",375,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",375,"2020-11-24 14:28:10","Pacific Standard Time","EARL T","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-185-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4685,"2019-07-05 03:16:15","Lemhi River","LLRTP","LLRTP-20190705-0316",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"EARL T","2019-07-05 03:16:15","EARL T","2019-07-05 03:16:15",376,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",376,"2020-11-24 14:28:10","Pacific Standard Time","EARL T","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-186-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4686,"2019-07-06 05:33:50","Lemhi River","LLRTP","LLRTP-20190706-0533",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"EARL T","2019-07-06 05:33:50","EARL T","2019-07-06 05:33:50",377,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",377,"2020-11-24 14:28:10","Pacific Standard Time","EARL T","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-187-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4687,"2019-07-07 03:31:19","Lemhi River","LLRTP","LLRTP-20190707-0331",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-07-07 03:31:19","BARKER J","2019-07-07 03:31:19",378,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",378,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-188-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4688,"2019-07-08 04:38:32","Lemhi River","LLRTP","LLRTP-20190708-0438",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"EARL T","2019-07-08 04:38:32","EARL T","2019-07-08 04:38:32",379,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",379,"2020-11-24 14:28:10","Pacific Standard Time","EARL T","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-189-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4689,"2019-07-09 04:36:37","Lemhi River","LLRTP","LLRTP-20190709-0436",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"EARL T","2019-07-09 04:36:37","EARL T","2019-07-09 04:36:37",380,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",380,"2020-11-24 14:28:10","Pacific Standard Time","EARL T","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-190-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4690,"2019-07-10 04:50:33","Lemhi River","LLRTP","LLRTP-20190710-0450",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"EARL T","2019-07-10 04:50:33","EARL T","2019-07-10 04:50:33",381,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",381,"2020-11-24 14:28:10","Pacific Standard Time","EARL T","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-191-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4691,"2019-07-11 04:34:21","Lemhi River","LLRTP","LLRTP-20190711-0434",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-07-11 04:34:21","BARKER J","2019-07-11 04:34:21",382,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",382,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-192-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4692,"2019-07-12 05:56:23","Lemhi River","LLRTP","LLRTP-20190712-0556",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-07-12 05:56:23","BARKER J","2019-07-12 05:56:23",383,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",383,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-193-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4693,"2019-07-13 06:16:52","Lemhi River","LLRTP","LLRTP-20190713-0616",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-07-13 06:16:52","BARKER J","2019-07-13 06:16:52",384,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",384,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-194-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4694,"2019-07-14 05:58:55","Lemhi River","LLRTP","LLRTP-20190714-0558",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-07-14 05:58:55","BARKER J","2019-07-14 05:58:55",385,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",385,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-195-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4695,"2019-07-15 05:52:54","Lemhi River","LLRTP","LLRTP-20190715-0552",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-07-15 05:52:54","BARKER J","2019-07-15 05:52:54",386,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",386,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-196-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
,"Rotary Screw Trap",4696,"2019-07-16 05:53:14","Lemhi River","LLRTP","LLRTP-20190716-0553",,,,,45.159641,-113.833012,,,"LLRTP",,,"LLRTP Tagging Biomark ABS","522.303.416.007",,,45.159641,-113.833012,,,,"QCI PIT Tag Protocol 2019","ISEMP Salmon Lemhi (Salmon Basin, ID) PIT Tagging",,,,"BARKER J","2019-07-16 05:53:14","BARKER J","2019-07-16 05:53:14",387,"2020-04-08 17:02:33",,,,"1",,,"Roving2020.accdb",387,"2020-11-24 14:28:10","Pacific Standard Time","BARKER J","Rotary Screw Trap",,,,,1,,,,,,,,"QCI-2019-197-001",,,,,,,"Right","Right","Trap Fish PIT Tagging","Right",-113.83311,45.15931,,-113.83156,45.15987,,
